# 0.0323054 83
 7.83641  9.56348  10.1014  11.5456  12.4634  12.7843  12.7455  11.5592  10.3903  9.06408  9.06585   9.6616  10.5088  11.7737  12.3503  12.6838  12.4265  11.4521  10.5777  9.27641  8.90057  9.19814  10.4471  11.9068  12.3354   12.965  12.5643  11.9539  10.7216  9.58756   9.3205  9.56242  10.4515  11.8003  12.6367  13.1225  12.7355  11.6457  10.4494  9.37222  7.73055
 7.42547  8.25915  9.38421  10.3859    11.17  11.7482  11.1966  10.5533   9.3611  8.02607  7.82649  8.33833  9.49633  10.4964  11.3298  12.0746  11.5076  10.4321  9.23638  8.30965  7.89337  8.20317  9.40896  10.6568  11.1718  12.0506  11.5001  10.3886  9.43465   8.5684  8.05137  8.42546  9.60459   10.551  11.5265  11.9402  11.5024   10.478  9.15642  8.33235  6.71855
 6.12646  7.54808  8.55491  9.79754  10.7425  11.1395  10.2732  9.66732  8.63623  7.53101  7.33207  7.54525  8.31698  9.75871  10.6103  10.9182  10.6404  9.64449  8.37025  7.59835  7.25424  7.59562  8.65167  9.71164  10.2894  11.1142  10.6536  9.65249    8.661  7.60354  6.94054  7.21624  8.49254  9.78153  11.0543  11.1628  10.5617  9.71196  8.77261  7.31426  6.06235
 6.38986   7.3037  8.59948  9.93566  10.7309  11.0976  10.5908   9.8781   8.3494  7.58372  6.77197  7.37918  8.34692  9.67089  10.6039  10.9289  10.4883  9.97314  8.64296   7.5958  7.02079    7.218  8.49988   9.7966  10.6902  10.8617  10.6071  9.90783  8.54782  7.68925  7.00604   7.9737  8.39914  9.99209   10.592  11.3333   10.696  9.96185  8.63443  7.60327  6.31666
 6.84319   8.0877  9.06484  10.2351  11.2425  11.8006  11.2291  10.4061  8.93526  8.47292  7.76749  7.89177  9.20158  10.3098  11.1064  11.7952  11.4731  10.6401  8.96365  8.03542  7.91187  7.96881  9.23631  10.2196  11.6234  11.6009   11.361  10.5035  9.41427  8.33041  8.02439  8.23689  9.09143  10.6209  11.5612  11.6717  11.4061  10.4543  9.27696  8.28088  7.43955
 8.12098   9.2168  10.2564  11.5147  12.8692  12.9337  12.5091  11.5563  10.2001  9.15729  8.78769    9.035  10.5429  11.6911  12.6035  13.2334  12.8225  11.9436  10.5333  9.33876  8.74989  9.30621  10.3892  11.6247  12.4541  13.0314  12.2089  11.8647  10.5503  9.42663  8.99807  9.42521  10.1672  11.5111  12.9591  12.8712  12.7484    11.74  10.5015  9.57573  8.24407
 9.52271  10.8281  11.7906  12.5185   13.773   14.245    13.88  12.5543  11.2794  10.4272  9.89335  10.7278  11.3197   12.738  13.5688  13.9959  13.8069  12.8348   11.423  10.5272  10.2153  10.5929  11.7613  12.6565  13.9956  14.1536  13.5511  12.6533  11.8238  10.4085  10.0162  10.3256  11.3949  12.6549  13.6922  13.9766  13.4439    12.98  11.5192  10.9175   9.2394
 10.5004  11.1679  12.0687   13.513  14.3835  14.5576  14.4814  13.3535  12.1925  11.0919  10.6005  11.0696  12.6322  13.4922  14.4418  14.9271  14.4376  13.6677  12.0836  11.1576  10.4991  11.1119  12.3371  13.5014  14.5429  14.9892  14.5717  13.6348   12.567  11.0803  10.7332  11.2612  12.3646  13.2801  14.3204   14.857  14.2562    13.32    12.34  11.2008  10.1253
 9.23183  10.6353  11.7807  13.6398   15.024  15.6343   14.949  13.3777  11.7449  10.1943   9.4292  10.4909  11.6144  13.6538  15.2742  15.7522  15.2924  13.8386  12.1184  10.4639  9.45598  10.0616   11.914  13.9951  15.2291  15.7088  15.3922  13.6207  11.9063  10.1879  9.97419  10.4291  11.6921  13.6643  15.4895  15.4756  14.8877  13.7222  11.8664  10.8386  9.22307
 8.26893  9.48437  10.9767   12.877  14.0711  14.7304  13.9226  12.8432  10.2888   9.2454   8.4968  9.22473  10.6415  12.8831  14.3071  14.8539  14.3931   12.868  10.9448   9.4252  8.95766   9.4299  10.8778  12.6762  14.3297  14.7397  14.1908  12.4656  10.8237  9.22586  8.56138  9.29667  10.6271  12.7389  14.0256  14.8731  14.2019  12.8793   11.115  9.37958  7.52609
 6.67645  7.79411  9.07539  10.9811  12.5672  13.0595  12.2153   11.169  9.10152  7.55058  7.14701  7.85562  9.46369  10.7565  12.5215  13.0046  12.8531  10.9791  9.09396  7.69068  7.11274  8.03396  8.80087  11.2128   12.223  12.8466  12.1312  11.2043  9.10352  7.57241  7.26266  7.42329  9.08856  10.8952  12.5285  13.1508  12.3383  10.8353  9.39628  8.13705  6.81936
 4.23111  5.52922  7.62505  9.43279  10.8368  11.5006  10.9782  9.37268  7.18943  5.89694  5.60889   5.5092   7.7058  9.44306  10.7353  11.1287  10.6474  8.95988  7.20482  6.33073  5.39285  6.29965  7.61717  9.42642  11.0841  11.2019  10.8302  9.23333  7.51301  6.01535  5.21585  5.53956  7.47224   9.2081  10.6535  11.0998  10.6056   8.9241  7.61088  5.94222  4.90202
 3.58103  4.72994  6.29778  8.44994  9.33849  10.2806  9.88066  8.25595  6.27541  5.00625  4.48089  4.79586  6.51606  7.81217  9.80647  10.2456  9.67111   7.9285   6.2815   4.9177  4.13855  5.04055  6.36242  8.03828  9.67484  10.4462  9.71053  8.07792  6.20685  4.70548  4.26746  4.86058  6.09952  8.26551  9.54777  10.0205  9.49405  8.33063  6.03568  5.20744  3.37093
 3.26933  4.72285  6.28367  8.07305  9.83423  10.5454  9.70246  8.17012  6.69573  4.93649  4.17342  4.64591  6.46344   8.3952  9.35108  10.0272  9.25011  8.15971  6.28858  4.57249   4.1986  4.54014  6.19175  7.73474   9.6893  10.3533  8.98066  8.07873  6.01148  4.84458  4.57229   4.9836   6.3021  7.81443  9.91015  10.2235  9.40268  8.03762   6.3819   4.8024  3.26902
 4.44242  5.67951  7.72035  9.57165  11.0028  11.7739   10.769  9.62809  7.86115  5.97756  5.41707  5.90452  7.34772  8.90894  10.6356  11.1157  10.6827  9.24584  7.70378   5.8341  5.27144  5.87237  7.37014  9.23833  10.6111  11.3231  10.5274  9.33054  7.42213  5.74938  5.18303  5.87079  7.10791  8.99572  10.7356  11.1992  11.0369  9.01135  7.69405  6.33319  4.56489
 6.60553  7.94293  9.20619  11.4201  12.7088  13.2915  12.6424  11.0561  9.32207  7.86152  6.88403  7.87935  9.43079  11.2119  12.5557  13.2084   12.719  11.2496  9.16177  7.86795   7.0814  7.43142  9.27452  11.2783  12.5018  13.0101  12.3918  10.9112  9.05447  7.68885  6.90354  7.59481  8.99459  10.9425  12.5816  12.6176  12.6647  11.3126  9.04463  7.89274  6.44471
  7.8336  9.64648   11.185   13.037  14.3496  14.9916  14.2859  12.9937  11.1442  9.14637  8.80106  9.46856   10.839  13.1494  13.7253  14.7786  14.1569  12.9598   11.077  9.35056  8.75783  9.65358   11.365  12.5614  13.7143  14.7297  14.0807  12.5926  11.0456  9.26354  8.83015  9.18086  10.8643   12.595  14.2894  14.5101  14.1013  12.6491  11.1642  9.28488   8.1715
 9.27561  10.6357  11.9702  13.8836  15.3967  16.0343  14.7302  13.9601  12.2148  10.0844  9.68702  10.5644  12.0473  13.5532  15.3982  15.6057  15.3246  13.5882  12.0108  10.3798  10.0492  10.4705  11.8496  13.4884  15.1833  15.5722  15.4838   13.496  11.7347  9.95962  9.61946  10.3174  11.9966  13.3626  15.0783  15.7387  15.1905  13.9526  11.8905  10.5073  9.26722
 8.10277    9.928  12.0003  14.3072   15.992  17.1195  16.1464   14.215  11.9295  9.58012  8.71067  9.78155   11.614  13.9662  15.8173  17.1067  15.7105  14.0564  11.5915  9.97982   8.7686  9.83628  11.4054  14.1418  15.7179  16.7275  15.9651  13.9852  11.5955  9.48158  8.50289  9.58873  11.6996   14.066  16.2334   16.624  15.9168  14.5015  11.3579  9.77291   8.5751
 7.17345  8.30301  10.2702  13.0848   14.637  15.4595  14.8652  12.6289  9.95683  8.35843  7.41716  8.26856  10.2904  12.3669  14.5457  15.1937  14.4059  12.6458  10.1783  8.47611  7.48553  8.23113   10.321  12.8735  14.2765  15.3704  14.3604  12.7937   10.134  8.03477  7.19825  8.31443  10.0063  12.5381  14.5824  15.4343  14.9047  12.9611  10.2115   8.2575  6.90403
 4.40901  6.12492  8.29166  10.4371  12.4376   13.216  12.4077  10.8525  8.22446  5.77031  5.24408  5.73203  8.11955  10.9282  12.3583  13.1057   12.474  10.4055  7.87902  6.31245  5.33985  6.27754  7.92334  10.4341  12.2645  12.8538  12.4178  10.4757  8.01863   5.9987   4.9802  5.91958   8.3203  10.4869  12.6801   13.268  12.8312  10.6736   8.5261  5.92027  4.70728
 2.11627  3.40625  5.38638  8.34225  10.2432  10.8297  10.2818  8.00247  6.11423  3.16032    2.884    3.949  5.83746   7.7838  9.74727   10.589  9.83849   7.6588  5.70636  3.72511  3.05137  3.73615  5.37898    8.003  9.72803  10.5308  9.80659  8.03144  5.72668  4.00358  2.80386  3.65786  6.42324  8.13248   10.299  10.6954  9.55889  8.11599  5.87947  3.62184  1.81119
       0  2.24565  4.36685  7.04112  8.47571  9.01443  8.46359  6.61485  4.40107  2.72638  1.31946  1.99064  4.04232   6.5882  8.28955  8.94407  8.86252  6.98117  3.80279    2.102  1.10807  1.82173  3.82512  6.62043  8.49833  9.16104  8.50276   6.6727  4.15284  1.88982   1.5002  2.16144  4.23046  6.51535  8.72843   9.3022  8.19012  6.28218  4.07428  1.90394 0.651498
0.650313  2.11954  4.53211  6.59603  8.29056  9.35617  8.85465  6.67676   4.1056  2.59937  1.30039  2.02584   4.2538  6.52836  8.26187  8.95062  8.10947  6.42209  3.97247  2.30127  1.53622  2.04493  3.93308  6.72324   8.0097   9.0787  8.63453  6.21557  3.87828  1.70073  1.20754  2.03156   4.1323  6.40434  8.62333  9.09062  8.06839  6.73723  4.01985  2.25326 0.577523
 1.53191  3.76518  5.67118   8.2414  10.4866  10.7488  9.92966  8.34266  5.83162  3.71017  2.95583  3.80114  5.59049  8.10315  9.45676  10.3461  9.92468  8.07706  5.72433  3.35866  2.71086  3.40539   5.8285  8.42586  10.1327  11.0677  10.0568   8.3985  5.26521  3.64504  3.20567  3.27556  5.58339  8.22278  10.0255  10.7978  10.1106  7.86562  5.76865  3.22781  2.08251
 4.33558   6.1087  7.82541  10.2861  12.3975  13.1101  12.4457   10.421  8.30373  6.14401  5.18819  6.38591  7.86869  10.5226  12.2405  12.9602  12.0264  10.5076  7.72871   5.7874  5.34054  5.84255   7.8296  10.8552  12.4905   12.958  12.1777  10.6724  7.94846  5.43306  4.88014  6.02456  7.85334  10.5631  12.3475   12.711  12.4403  10.0758  8.13113  5.90793  4.76127
 6.51436  7.92287  10.1626  12.9704  14.7354  15.3632  14.7426  12.7071  10.7625  8.46282   7.2663  8.39227  10.2351  12.7952  14.5201  15.1344  14.4478   13.077  10.4337  8.09466  7.44627  8.14865  10.2949  13.1896  14.7289  15.4003   14.748  12.6268  9.96336  7.76246   7.3764  8.16395  9.91609  12.8244  14.5735   15.363   14.883  13.1719  10.5057  8.13828  6.55009
 8.07816  9.72631  11.8162   13.627  15.7941  16.5561  15.8156  13.8435  11.6281  9.61894   8.5391   9.3035  11.8116  14.1671  15.8368  16.8208  15.7788  13.6912  11.6953  9.89303  9.10623  9.40402  11.9076  14.0004  15.8778  16.4545  15.8858  13.9264  11.3261  9.51757  8.34687  9.15225  12.0198    13.62  15.8133   16.848  15.9875  13.6884  11.5796  9.57279   8.0238
 7.09555  8.86274  11.2449  14.1171  16.6851   17.377  16.6889  14.0924  11.5596  8.64508  8.00558  8.87483  11.9172  14.0622  16.9369  17.9379  16.5491  14.3187   11.489  8.83891  7.75992  8.66978  11.7348  14.7328  17.0262    17.52  16.4049  14.4232  11.5765  8.55071  7.62573  8.60012  11.2943  14.3126  16.6928  17.5099    16.33  14.5864  11.5287  8.81715  7.20309
 5.55838  7.42556  9.35576  13.2925  15.0185   16.136  15.3816  12.5622  9.75484  7.43242   6.2132  6.81736  10.0171  12.8089  15.1928  15.7892  15.0666  13.1212  10.0187  7.08105  6.02707  7.51783  9.96837  13.0044  15.1404  16.0792  15.0958  12.8707  9.82634  7.15394  6.31417  7.17877   9.4841  12.1795  14.7402  15.7556  14.7672  13.1359  9.68904  7.10164  5.26824
 2.83775  4.07276  6.81914  9.43222  11.8377  12.6414  11.8258   9.3261  6.32335  4.58399  3.24734  4.07544  6.91907   9.5711  12.1445  13.0802  12.1276  10.0455  6.92857   4.3681  3.06312   4.4742  6.97325  10.0565  11.9396  12.6087  12.2679  10.0269  5.95445  4.46626  2.94869     4.11   6.9879   9.9298  12.3353  13.0316  11.1342  9.66868  6.73082  4.02325  2.64741
