#total nonbonded penalty
1420 1.41137 1.41137 0
1430 1.40378 1.40378 0
1440 1.58884 1.58884 0
1450 1.61252 1.61252 0
1460 1.47732 1.47732 0
1470 1.27392 1.27392 0
1480 1.52778 1.52778 0
1490 1.80034 1.80034 0
1500 2.42026 2.42026 0
1510 2.2003 2.2003 0
1520 2.3829 2.3829 0
1530 1.58747 1.58747 0
1540 1.3204 1.3204 0
1550 1.2159 1.2159 0
1560 1.24998 1.24998 0
1570 1.23789 1.23789 0
1580 1.23658 1.23658 0
1590 1.32948 1.32948 0
1600 1.35635 1.35635 0
1610 1.3514 1.3514 0
1620 1.64975 1.64975 0
1630 1.38882 1.38882 0
1640 1.48283 1.48283 0
1650 1.56597 1.56597 0
1660 1.64472 1.64472 0
1670 1.65712 1.65712 0
1680 1.80129 1.80129 0
1690 2.65792 2.65792 0
1700 3.07451 3.07451 0
1710 4.1592 4.1592 0
1720 4.29377 4.29377 0
1730 3.31659 3.31659 0
1740 4.4065 4.4065 0
1750 3.94933 3.94933 0
1760 2.54465 2.54465 0
1770 2.53772 2.53772 0
1780 2.5726 2.5726 0
1790 2.82781 2.82781 0
1800 2.36652 2.36652 0
1810 1.69113 1.69113 0
1820 1.64967 1.64967 0
1830 1.71784 1.71784 0
1840 1.82355 1.82355 0
1850 1.74261 1.74261 0
1860 1.98594 1.98594 0
1870 2.14738 2.14738 0
1880 1.88178 1.88178 0
1890 1.68004 1.68004 0
1900 1.43923 1.43923 0
1910 1.45806 1.45806 0
1920 1.44288 1.44288 0
1930 1.50265 1.50265 0
1940 1.34326 1.34326 0
1950 1.19392 1.19392 0
1960 1.2326 1.2326 0
1970 1.31742 1.31742 0
1980 1.36745 1.36745 0
1990 1.48994 1.48994 0
2000 1.51919 1.51919 0
2010 1.25667 1.25667 0
2020 1.37444 1.37444 0
2030 1.69114 1.69114 0
2040 1.60575 1.60575 0
2050 1.8046 1.8046 0
2060 1.67147 1.67147 0
2070 1.83583 1.83583 0
2080 2.20606 2.20606 0
2090 2.417 2.417 0
2100 1.97713 1.97713 0
2110 2.18311 2.18311 0
2120 1.84555 1.84555 0
2130 1.58496 1.58496 0
2140 1.64523 1.64523 0
2150 1.73549 1.73549 0
2160 2.19382 2.19382 0
2170 2.35532 2.35532 0
2180 1.82481 1.82481 0
2190 1.68452 1.68452 0
2200 1.30408 1.30408 0
2210 1.57977 1.57977 0
2220 1.43813 1.43813 0
2230 1.59285 1.59285 0
2240 1.63331 1.63331 0
2250 1.65289 1.65289 0
2260 1.53395 1.53395 0
2270 1.74925 1.74925 0
2280 1.56876 1.56876 0
2290 1.55359 1.55359 0
2300 1.38374 1.38374 0
2310 1.5299 1.5299 0
2320 1.41736 1.41736 0
2330 1.29644 1.29644 0
2340 1.39649 1.39649 0
2350 1.51418 1.51418 0
2360 1.52829 1.52829 0
2370 1.42294 1.42294 0
2380 1.46789 1.46789 0
2390 1.63863 1.63863 0
2400 1.3503 1.3503 0
2410 1.2566 1.2566 0
2420 1.38169 1.38169 0
2430 1.13522 1.13522 0
2440 1.21961 1.21961 0
2450 1.23823 1.23823 0
2460 1.16537 1.16537 0
2470 1.26999 1.26999 0
2480 1.11168 1.11168 0
2490 1.19704 1.19704 0
2500 1.34633 1.34633 0
2510 1.29177 1.29177 0
2520 1.3022 1.3022 0
2530 1.47292 1.47292 0
2540 1.59232 1.59232 0
2550 1.44891 1.44891 0
2560 1.3693 1.3693 0
2570 1.2252 1.2252 0
2580 1.4145 1.4145 0
2590 1.11984 1.11984 0
2600 1.29648 1.29648 0
2610 1.48075 1.48075 0
2620 1.3166 1.3166 0
2630 1.10717 1.10717 0
2640 1.12141 1.12141 0
2650 1.10395 1.10395 0
2660 1.19354 1.19354 0
2670 1.18012 1.18012 0
2680 1.20589 1.20589 0
2690 1.4036 1.4036 0
2700 1.72477 1.72477 0
2710 2.11368 2.11368 0
2720 2.51915 2.51915 0
2730 1.9661 1.9661 0
2740 2.12368 2.12368 0
2750 1.65295 1.65295 0
2760 1.56525 1.56525 0
2770 1.36359 1.36359 0
2780 1.30758 1.30758 0
2790 1.64601 1.64601 0
2800 1.6564 1.6564 0
2810 2.05164 2.05164 0
2820 1.43553 1.43553 0
2830 1.30931 1.30931 0
2840 1.39581 1.39581 0
2850 1.34056 1.34056 0
2860 1.78682 1.78682 0
2870 2.27313 2.27313 0
2880 2.71559 2.71559 0
2890 2.77288 2.77288 0
2900 2.58454 2.58454 0
2910 1.91163 1.91163 0
2920 1.88764 1.88764 0
2930 1.89956 1.89956 0
2940 1.84077 1.84077 0
2950 1.65625 1.65625 0
2960 1.84919 1.84919 0
2970 1.86235 1.86235 0
2980 1.80973 1.80973 0
2990 1.67618 1.67618 0
3000 1.50445 1.50445 0
3010 1.77257 1.77257 0
3020 1.90005 1.90005 0
3030 1.78762 1.78762 0
3040 1.56647 1.56647 0
3050 1.38499 1.38499 0
3060 1.33686 1.33686 0
3070 1.3024 1.3024 0
3080 1.30499 1.30499 0
3090 1.19283 1.19283 0
3100 1.16804 1.16804 0
3110 1.24934 1.24934 0
3120 1.13665 1.13665 0
3130 1.16437 1.16437 0
3140 1.32843 1.32843 0
3150 1.14612 1.14612 0
3160 1.04328 1.04328 0
3170 1.03155 1.03155 0
3180 1.01913 1.01913 0
3190 1.04614 1.04614 0
3200 1.20096 1.20096 0
3210 1.3045 1.3045 0
3220 1.17758 1.17758 0
3230 1.20555 1.20555 0
3240 1.19262 1.19262 0
3250 1.15781 1.15781 0
3260 1.09365 1.09365 0
3270 1.1844 1.1844 0
3280 1.15524 1.15524 0
3290 1.31141 1.31141 0
3300 1.13261 1.13261 0
3310 1.06111 1.06111 0
3320 1.02429 1.02429 0
3330 1.04498 1.04498 0
3340 1.01972 1.01972 0
3350 1.06741 1.06741 0
3360 1.13591 1.13591 0
3370 1.19926 1.19926 0
3380 1.2796 1.2796 0
3390 1.23737 1.23737 0
3400 1.2027 1.2027 0
3410 1.2637 1.2637 0
3420 1.24707 1.24707 0
3430 1.27379 1.27379 0
3440 1.1494 1.1494 0
3450 1.10462 1.10462 0
3460 1.12068 1.12068 0
3470 1.09467 1.09467 0
3480 1.06547 1.06547 0
3490 0.946497 0.946497 0
3500 0.997603 0.997603 0
3510 1.06313 1.06313 0
3520 0.934767 0.934767 0
3530 1.08177 1.08177 0
3540 0.953537 0.953537 0
3550 1.05454 1.05454 0
3560 0.963863 0.963863 0
3570 0.90851 0.90851 0
3580 0.962364 0.962364 0
3590 1.01123 1.01123 0
3600 1.14787 1.14787 0
3610 1.15256 1.15256 0
3620 1.16217 1.16217 0
3630 1.16263 1.16263 0
3640 1.16258 1.16258 0
3650 1.13866 1.13866 0
3660 1.18514 1.18514 0
3670 1.186 1.186 0
3680 1.24138 1.24138 0
3690 1.22281 1.22281 0
3700 1.2123 1.2123 0
3710 1.16666 1.16666 0
3720 1.22792 1.22792 0
3730 1.12902 1.12902 0
3740 1.13674 1.13674 0
3750 1.30547 1.30547 0
3760 1.29884 1.29884 0
3770 1.48194 1.48194 0
3780 1.39234 1.39234 0
3790 1.59525 1.59525 0
3800 1.22912 1.22912 0
3810 1.449 1.449 0
3820 1.39714 1.39714 0
3830 1.62412 1.62412 0
3840 1.48009 1.48009 0
3850 1.51075 1.51075 0
3860 1.48258 1.48258 0
3870 1.52288 1.52288 0
3880 1.44111 1.44111 0
3890 1.46687 1.46687 0
3900 1.54173 1.54173 0
3910 1.40314 1.40314 0
3920 1.429 1.429 0
3930 1.50116 1.50116 0
3940 1.42812 1.42812 0
3950 1.38711 1.38711 0
3960 1.45775 1.45775 0
3970 1.29648 1.29648 0
3980 1.26162 1.26162 0
3990 1.34368 1.34368 0
4000 1.19831 1.19831 0
4010 1.3957 1.3957 0
4020 1.54966 1.54966 0
4030 1.48857 1.48857 0
4040 1.39124 1.39124 0
4050 1.47002 1.47002 0
4060 1.4744 1.4744 0
4070 1.56373 1.56373 0
4080 1.52568 1.52568 0
4090 1.36587 1.36587 0
4100 1.18328 1.18328 0
4110 1.33135 1.33135 0
4120 1.64073 1.64073 0
4130 1.79421 1.79421 0
4140 1.39864 1.39864 0
4150 1.45931 1.45931 0
4160 1.30482 1.30482 0
4170 1.40837 1.40837 0
4180 1.5175 1.5175 0
4190 1.39503 1.39503 0
4200 1.4154 1.4154 0
4210 1.77145 1.77145 0
4220 1.31827 1.31827 0
4230 1.54295 1.54295 0
4240 1.52718 1.52718 0
4250 1.58075 1.58075 0
4260 1.5197 1.5197 0
4270 1.36905 1.36905 0
4280 1.85406 1.85406 0
4290 1.93169 1.93169 0
4300 1.94173 1.94173 0
4310 1.97414 1.97414 0
4320 1.94683 1.94683 0
4330 1.55627 1.55627 0
4340 1.97204 1.97204 0
4350 1.80971 1.80971 0
4360 1.39731 1.39731 0
4370 1.48413 1.48413 0
4380 1.77625 1.77625 0
4390 1.76274 1.76274 0
4400 1.80272 1.80272 0
4410 2.18145 2.18145 0
4420 2.26513 2.26513 0
4430 2.14607 2.14607 0
4440 1.36248 1.36248 0
4450 1.19504 1.19504 0
4460 1.12549 1.12549 0
4470 1.09045 1.09045 0
4480 1.11585 1.11585 0
4490 1.05465 1.05465 0
4500 1.07589 1.07589 0
4510 1.04317 1.04317 0
4520 1.05493 1.05493 0
4530 1.12351 1.12351 0
4540 1.11438 1.11438 0
4550 1.05498 1.05498 0
4560 1.3321 1.3321 0
4570 1.06848 1.06848 0
4580 1.13463 1.13463 0
4590 1.25879 1.25879 0
4600 1.18909 1.18909 0
4610 1.07124 1.07124 0
4620 0.988876 0.988876 0
4630 1.01658 1.01658 0
4640 1.00958 1.00958 0
4650 1.01831 1.01831 0
4660 1.05306 1.05306 0
4670 1.08141 1.08141 0
4680 1.12298 1.12298 0
4690 1.24854 1.24854 0
4700 1.05482 1.05482 0
4710 1.09287 1.09287 0
4720 1.30198 1.30198 0
4730 1.4262 1.4262 0
4740 1.34366 1.34366 0
4750 1.30009 1.30009 0
4760 1.42046 1.42046 0
4770 1.47875 1.47875 0
4780 1.51917 1.51917 0
4790 1.33311 1.33311 0
4800 1.2189 1.2189 0
4810 1.13419 1.13419 0
4820 1.13799 1.13799 0
4830 1.01932 1.01932 0
4840 1.07095 1.07095 0
4850 1.11642 1.11642 0
4860 1.11958 1.11958 0
4870 1.07619 1.07619 0
4880 1.33242 1.33242 0
4890 1.20154 1.20154 0
4900 1.08902 1.08902 0
4910 1.14973 1.14973 0
4920 1.16782 1.16782 0
4930 1.50945 1.50945 0
4940 1.99696 1.99696 0
4950 1.78207 1.78207 0
4960 1.56489 1.56489 0
4970 1.47108 1.47108 0
4980 1.37702 1.37702 0
4990 1.17232 1.17232 0
5000 1.20798 1.20798 0
5010 1.25407 1.25407 0
5020 1.10789 1.10789 0
5030 1.0668 1.0668 0
5040 1.06886 1.06886 0
5050 1.14767 1.14767 0
5060 1.15151 1.15151 0
5070 1.1412 1.1412 0
5080 1.06473 1.06473 0
5090 1.0385 1.0385 0
5100 1.08864 1.08864 0
5110 1.08013 1.08013 0
5120 1.04305 1.04305 0
5130 1.03031 1.03031 0
5140 1.11 1.11 0
5150 1.03963 1.03963 0
5160 1.08958 1.08958 0
5170 1.06986 1.06986 0
5180 1.1023 1.1023 0
5190 1.13981 1.13981 0
5200 1.09174 1.09174 0
5210 1.20737 1.20737 0
5220 1.26726 1.26726 0
5230 1.49455 1.49455 0
5240 1.49068 1.49068 0
5250 1.22732 1.22732 0
5260 1.13721 1.13721 0
5270 0.995955 0.995955 0
5280 1.09179 1.09179 0
5290 1.06939 1.06939 0
5300 1.15362 1.15362 0
5310 1.06815 1.06815 0
5320 1.15724 1.15724 0
5330 1.14725 1.14725 0
5340 1.07641 1.07641 0
5350 1.01235 1.01235 0
5360 1.0409 1.0409 0
5370 1.01685 1.01685 0
5380 1.10417 1.10417 0
5390 1.15047 1.15047 0
5400 1.15565 1.15565 0
5410 1.04037 1.04037 0
5420 1.0625 1.0625 0
5430 1.01654 1.01654 0
5440 0.998015 0.998015 0
5450 1.14612 1.14612 0
5460 1.0894 1.0894 0
5470 1.18924 1.18924 0
5480 1.54858 1.54858 0
5490 1.48412 1.48412 0
5500 1.28118 1.28118 0
5510 1.50902 1.50902 0
5520 1.60407 1.60407 0
5530 1.62747 1.62747 0
5540 1.48735 1.48735 0
5550 1.51442 1.51442 0
5560 1.3571 1.3571 0
5570 1.38698 1.38698 0
5580 1.42476 1.42476 0
5590 1.38489 1.38489 0
5600 1.78376 1.78376 0
5610 1.67534 1.67534 0
5620 1.56012 1.56012 0
5630 1.40976 1.40976 0
5640 1.26892 1.26892 0
5650 1.21455 1.21455 0
5660 1.20384 1.20384 0
5670 1.19607 1.19607 0
5680 1.34465 1.34465 0
5690 1.46177 1.46177 0
5700 1.84778 1.84778 0
5710 1.59631 1.59631 0
5720 1.71554 1.71554 0
5730 1.38834 1.38834 0
5740 1.46839 1.46839 0
5750 1.6573 1.6573 0
5760 1.64522 1.64522 0
5770 1.6097 1.6097 0
5780 1.78001 1.78001 0
5790 1.65581 1.65581 0
5800 1.60226 1.60226 0
5810 1.48375 1.48375 0
5820 1.26308 1.26308 0
5830 1.10139 1.10139 0
5840 1.46307 1.46307 0
5850 1.40793 1.40793 0
5860 1.35116 1.35116 0
5870 1.33633 1.33633 0
5880 1.52882 1.52882 0
5890 1.52891 1.52891 0
5900 1.34301 1.34301 0
5910 1.16792 1.16792 0
5920 1.25066 1.25066 0
5930 1.4906 1.4906 0
5940 1.33784 1.33784 0
5950 1.48189 1.48189 0
5960 1.30659 1.30659 0
5970 1.25138 1.25138 0
5980 1.25368 1.25368 0
5990 1.38836 1.38836 0
6000 1.36192 1.36192 0
6010 1.14042 1.14042 0
6020 1.16439 1.16439 0
6030 1.16978 1.16978 0
6040 1.26131 1.26131 0
6050 1.39969 1.39969 0
6060 1.41477 1.41477 0
6070 1.43577 1.43577 0
6080 1.35151 1.35151 0
6090 1.45818 1.45818 0
6100 1.50797 1.50797 0
6110 1.35986 1.35986 0
6120 1.24051 1.24051 0
6130 1.24328 1.24328 0
6140 1.30961 1.30961 0
6150 1.28054 1.28054 0
6160 1.34492 1.34492 0
6170 1.4792 1.4792 0
6180 1.43367 1.43367 0
6190 1.41559 1.41559 0
6200 1.3238 1.3238 0
6210 1.37545 1.37545 0
6220 1.30491 1.30491 0
6230 1.37942 1.37942 0
6240 1.62704 1.62704 0
6250 1.75391 1.75391 0
6260 1.55912 1.55912 0
6270 1.65689 1.65689 0
6280 1.2334 1.2334 0
6290 1.14585 1.14585 0
6300 1.11362 1.11362 0
6310 1.1412 1.1412 0
6320 1.28466 1.28466 0
6330 1.30904 1.30904 0
6340 1.10315 1.10315 0
6350 1.01712 1.01712 0
6360 1.03109 1.03109 0
6370 0.973395 0.973395 0
6380 1.0601 1.0601 0
6390 1.18802 1.18802 0
6400 1.30319 1.30319 0
6410 1.23402 1.23402 0
6420 1.13932 1.13932 0
6430 1.14916 1.14916 0
6440 1.2444 1.2444 0
6450 1.51499 1.51499 0
6460 1.49945 1.49945 0
6470 1.48157 1.48157 0
6480 1.66758 1.66758 0
6490 1.29157 1.29157 0
6500 1.16206 1.16206 0
6510 1.13549 1.13549 0
6520 1.38877 1.38877 0
6530 1.34305 1.34305 0
6540 1.44439 1.44439 0
6550 1.31333 1.31333 0
6560 1.13018 1.13018 0
6570 1.18241 1.18241 0
6580 1.21855 1.21855 0
6590 1.22651 1.22651 0
6600 1.39219 1.39219 0
6610 1.23413 1.23413 0
6620 1.26198 1.26198 0
6630 1.28643 1.28643 0
6640 1.35607 1.35607 0
6650 1.36768 1.36768 0
6660 1.4202 1.4202 0
6670 1.40551 1.40551 0
6680 1.45152 1.45152 0
6690 1.6125 1.6125 0
6700 1.59582 1.59582 0
6710 1.57592 1.57592 0
6720 1.52897 1.52897 0
6730 1.55944 1.55944 0
6740 1.52953 1.52953 0
6750 1.59855 1.59855 0
6760 1.39745 1.39745 0
6770 1.42451 1.42451 0
6780 1.57755 1.57755 0
6790 1.5234 1.5234 0
6800 1.59127 1.59127 0
6810 1.51675 1.51675 0
6820 1.7762 1.7762 0
6830 1.45237 1.45237 0
6840 1.47885 1.47885 0
6850 1.65823 1.65823 0
6860 1.5108 1.5108 0
6870 1.46186 1.46186 0
6880 1.43149 1.43149 0
6890 1.32846 1.32846 0
6900 1.44768 1.44768 0
6910 1.45393 1.45393 0
6920 1.36712 1.36712 0
6930 1.26266 1.26266 0
6940 1.3919 1.3919 0
6950 1.57003 1.57003 0
6960 1.34354 1.34354 0
6970 1.29945 1.29945 0
6980 1.13692 1.13692 0
6990 1.08613 1.08613 0
7000 1.19924 1.19924 0
7010 1.18482 1.18482 0
7020 1.11841 1.11841 0
7030 1.00899 1.00899 0
7040 1.11271 1.11271 0
7050 1.08609 1.08609 0
7060 1.21563 1.21563 0
7070 1.07958 1.07958 0
7080 1.03373 1.03373 0
7090 1.05942 1.05942 0
7100 1.09342 1.09342 0
7110 1.23973 1.23973 0
7120 1.3325 1.3325 0
7130 1.23551 1.23551 0
7140 1.24396 1.24396 0
7150 1.039 1.039 0
7160 1.02904 1.02904 0
7170 1.21551 1.21551 0
7180 1.14053 1.14053 0
7190 1.26935 1.26935 0
7200 1.26959 1.26959 0
7210 1.2111 1.2111 0
7220 1.19667 1.19667 0
7230 0.981239 0.981239 0
7240 0.974821 0.974821 0
7250 1.09549 1.09549 0
7260 1.14693 1.14693 0
7270 0.994824 0.994824 0
7280 1.0042 1.0042 0
7290 1.11361 1.11361 0
7300 1.11271 1.11271 0
7310 1.17284 1.17284 0
7320 1.20482 1.20482 0
7330 1.41031 1.41031 0
7340 1.16277 1.16277 0
7350 1.08458 1.08458 0
7360 1.17303 1.17303 0
7370 1.15755 1.15755 0
7380 1.22161 1.22161 0
7390 1.21378 1.21378 0
7400 1.29933 1.29933 0
7410 1.44569 1.44569 0
7420 1.56392 1.56392 0
7430 1.50675 1.50675 0
7440 1.45265 1.45265 0
7450 1.43953 1.43953 0
7460 1.35138 1.35138 0
7470 1.36493 1.36493 0
7480 1.20344 1.20344 0
7490 1.16207 1.16207 0
7500 1.20884 1.20884 0
7510 1.26526 1.26526 0
7520 1.27067 1.27067 0
7530 1.31458 1.31458 0
7540 1.30782 1.30782 0
7550 1.20383 1.20383 0
7560 1.25902 1.25902 0
7570 1.40072 1.40072 0
7580 1.40366 1.40366 0
7590 1.42881 1.42881 0
7600 1.29029 1.29029 0
7610 1.13449 1.13449 0
7620 1.09665 1.09665 0
7630 1.13538 1.13538 0
7640 1.16463 1.16463 0
7650 1.05838 1.05838 0
7660 1.05713 1.05713 0
7670 1.01252 1.01252 0
7680 1.03347 1.03347 0
7690 1.1291 1.1291 0
7700 1.14465 1.14465 0
7710 1.31771 1.31771 0
7720 1.30146 1.30146 0
7730 1.23833 1.23833 0
7740 1.28278 1.28278 0
7750 1.2007 1.2007 0
7760 1.09238 1.09238 0
7770 1.10707 1.10707 0
7780 1.27052 1.27052 0
7790 1.37622 1.37622 0
7800 1.22676 1.22676 0
7810 1.19749 1.19749 0
7820 1.22126 1.22126 0
7830 1.24171 1.24171 0
7840 1.36061 1.36061 0
7850 1.46488 1.46488 0
7860 1.5247 1.5247 0
7870 1.91624 1.91624 0
7880 1.81079 1.81079 0
7890 1.51949 1.51949 0
7900 1.39341 1.39341 0
7910 1.47536 1.47536 0
7920 1.30903 1.30903 0
7930 1.32358 1.32358 0
7940 1.31884 1.31884 0
7950 1.38663 1.38663 0
7960 1.26254 1.26254 0
7970 1.14562 1.14562 0
7980 1.05877 1.05877 0
7990 1.12506 1.12506 0
8000 1.21535 1.21535 0
8010 1.14111 1.14111 0
8020 1.11281 1.11281 0
8030 1.18381 1.18381 0
8040 1.17631 1.17631 0
8050 1.45943 1.45943 0
8060 1.18682 1.18682 0
8070 1.48351 1.48351 0
8080 1.35861 1.35861 0
8090 1.21277 1.21277 0
8100 1.22946 1.22946 0
8110 1.07932 1.07932 0
8120 1.18338 1.18338 0
8130 1.17956 1.17956 0
8140 1.1761 1.1761 0
8150 1.27865 1.27865 0
8160 1.25098 1.25098 0
8170 1.21544 1.21544 0
8180 1.16341 1.16341 0
8190 1.16649 1.16649 0
8200 1.5743 1.5743 0
8210 1.21673 1.21673 0
8220 1.17576 1.17576 0
8230 1.11314 1.11314 0
8240 1.04214 1.04214 0
8250 0.982578 0.982578 0
8260 0.962928 0.962928 0
8270 1.06253 1.06253 0
8280 1.1089 1.1089 0
8290 1.03204 1.03204 0
8300 1.05553 1.05553 0
8310 1.07345 1.07345 0
8320 1.03552 1.03552 0
8330 0.977062 0.977062 0
8340 0.943323 0.943323 0
8350 0.901654 0.901654 0
8360 0.929009 0.929009 0
8370 1.00211 1.00211 0
8380 0.944957 0.944957 0
8390 0.935363 0.935363 0
8400 1.01652 1.01652 0
8410 0.9905 0.9905 0
8420 0.99231 0.99231 0
8430 1.04428 1.04428 0
8440 1.15834 1.15834 0
8450 1.11553 1.11553 0
8460 1.0791 1.0791 0
8470 0.966715 0.966715 0
8480 1.01968 1.01968 0
8490 1.03937 1.03937 0
8500 1.01398 1.01398 0
8510 0.976348 0.976348 0
8520 1.21158 1.21158 0
8530 1.08575 1.08575 0
8540 1.06869 1.06869 0
8550 1.09937 1.09937 0
8560 1.147 1.147 0
8570 0.99999 0.99999 0
8580 0.92629 0.92629 0
8590 0.98616 0.98616 0
8600 0.883851 0.883851 0
8610 0.988366 0.988366 0
8620 1.08776 1.08776 0
8630 1.08625 1.08625 0
8640 1.19592 1.19592 0
8650 1.08068 1.08068 0
8660 1.12045 1.12045 0
8670 1.06471 1.06471 0
8680 1.16842 1.16842 0
8690 1.27947 1.27947 0
8700 1.31265 1.31265 0
8710 1.23425 1.23425 0
8720 1.15473 1.15473 0
8730 1.1234 1.1234 0
8740 1.19478 1.19478 0
8750 1.14319 1.14319 0
8760 1.01287 1.01287 0
8770 1.09844 1.09844 0
8780 1.1836 1.1836 0
8790 1.2333 1.2333 0
8800 1.41841 1.41841 0
8810 1.17078 1.17078 0
8820 1.16794 1.16794 0
8830 1.4085 1.4085 0
8840 1.67257 1.67257 0
8850 2.38203 2.38203 0
8860 2.57334 2.57334 0
8870 1.86792 1.86792 0
8880 1.75306 1.75306 0
8890 2.1268 2.1268 0
8900 1.56339 1.56339 0
8910 1.82999 1.82999 0
8920 1.54874 1.54874 0
8930 1.68679 1.68679 0
8940 1.89468 1.89468 0
8950 2.28775 2.28775 0
8960 2.83058 2.83058 0
8970 2.50159 2.50159 0
8980 3.10409 3.10409 0
8990 4.37199 4.37199 0
9000 3.51606 3.51606 0
9010 3.06202 3.06202 0
9020 2.10932 2.10932 0
9030 2.34924 2.34924 0
9040 2.55843 2.55843 0
9050 2.74003 2.74003 0
9060 2.60931 2.60931 0
9070 2.44403 2.44403 0
9080 2.45201 2.45201 0
9090 2.06091 2.06091 0
9100 2.2936 2.2936 0
9110 2.06392 2.06392 0
9120 2.12521 2.12521 0
9130 2.19789 2.19789 0
9140 1.87366 1.87366 0
9150 1.68171 1.68171 0
9160 2.32434 2.32434 0
9170 2.33365 2.33365 0
9180 1.84708 1.84708 0
9190 1.72611 1.72611 0
9200 1.61497 1.61497 0
9210 1.62247 1.62247 0
9220 1.44318 1.44318 0
9230 1.49297 1.49297 0
9240 1.63634 1.63634 0
9250 1.77994 1.77994 0
9260 1.6667 1.6667 0
9270 1.51446 1.51446 0
9280 1.45579 1.45579 0
9290 1.71664 1.71664 0
9300 1.86815 1.86815 0
9310 1.53551 1.53551 0
9320 1.83555 1.83555 0
9330 2.30009 2.30009 0
9340 2.17195 2.17195 0
9350 1.90532 1.90532 0
9360 1.87437 1.87437 0
9370 1.62407 1.62407 0
9380 1.75132 1.75132 0
9390 1.83825 1.83825 0
